firstDerivate_new_cases,smoothedFD_new_cases,secondDerivate_new_cases
0.0055208849377715585,0.003670105392677569,0.00016664632812515368
0.005886712392728755,0.0038216630363710202,0.00015155764369345105
0.006233221682297646,0.003956969430122394,0.0001353063937513735
0.006551825063636857,0.004074931251435555,0.00011796182131316134
0.006840576395024889,0.004174535150411418,9.960389897586269e-05
0.007101580787577028,0.00425485813677962,8.032298636820225e-05
0.007326903767362725,0.004315077602219585,6.021946543996459e-05
0.007514306801933351,0.004354480645851767,3.940304363218242e-05
0.007661173716947772,0.00437247284806596,1.7992202214192968e-05
0.007765405566438316,0.00436858617625853,-3.886671807429819e-06
0.007823714227552098,0.004342485902939411,-2.610027331911933e-05
0.007831487435700668,0.004293976537799885,-4.8509365139525785e-05
0.007792907605937871,0.004223006542939924,-7.096999485996063e-05
0.007703174413967312,0.004129671907987751,-9.333463495217378e-05
0.007561375925684843,0.004014218219892288,-0.00011545368809546229
0.007367578146963261,0.0038770414955360106,-0.0001371767243562778
0.007123530499660136,0.0037186875324115,-0.00015835396312451067
0.006825050869101623,0.0035398497483051985,-0.00017883778410630142
0.0064792911897766925,0.003341365551234477,-0.00019848419707072136
0.006084984431571683,0.0031242112360981194,-0.00021715431513635777
0.005645410621959113,0.0028894955272417335,-0.00023471570885638584
0.005163088765476331,0.0026384515468015927,-0.0002510439804401408
0.004641628714642909,0.002372427591448838,-0.0002660239553527546
0.0040863781911684716,0.0020928767201870294,-0.00027955087126180873
0.0034976602297453474,0.0018013450445298696,-0.0002915316756571598
0.002885321117395201,0.0014994591593468283,-0.00030188588518304123
0.002251750819448395,0.0011889126072680252,-0.0003105465520788031
0.001602658157047132,0.0008714518453343498,-0.0003174607619336754
0.0009436399888240743,0.0005488613115012037,-0.0003225905338331461
0.00028041013065460696,0.00022294847977515533,-0.0003259128317260484
-0.0003803734548593063,-0.00010447145035440212,-0.0003274199301295575
-0.0010365584129568006,-0.0004315908964901695,-0.0003271194461357674
-0.001678441491964111,-0.0007566249889174554,-0.0003250340924272859
-0.0023034049359665354,-0.0010778263518043283,-0.0003212013628868729
-0.002905755753897288,-0.0013934992757969,-0.0003156729239925716
-0.0034813564013013165,-0.001702013394252603,-0.0003085141184557031
-0.004025959960390957,-0.0020018163187468974,-0.0002998029244942943
-0.0045349785002257725,-0.0022914453064357544,-0.000289628987688857
-0.005007855315476706,-0.0025695379522513505,-0.00027809264581559606
-0.005439027769190308,-0.0028348415330027485,-0.0002653035807513981
-0.005828058682724568,-0.0030862211285912163,-0.0002513795955884678
-0.0061730025632890095,-0.003322666164761249,-0.00023644503617003274
-0.006473232274735841,-0.003543295896160888,-0.00022062973139963873
-0.006728009088635856,-0.003747363042842096,-0.00020406714668120803
-0.0069364201198427455,-0.003934256147495798,-0.0001868931046537024
-0.007101766118652653,-0.004103500505219333,-0.00016924435772353464
-0.007222175574019968,-0.004254757585230971,-0.00015125708001163807
-0.007300519051155752,-0.0043878231552432565,-0.00013306557001228556
-0.007337950861983855,-0.0045026239543613355,-0.00011480079911807897
-0.007337778466470352,-0.00459921356045018,-9.658960608884427e-05
-0.007300948029517945,-0.0046777666263887845,-7.85530659386047e-05
-0.0072303820848623745,-0.004738572239212118,-6.080561282333346e-05
-0.007129562484678026,-0.004782026586200612,-4.345434698849442e-05
-0.006999975579701362,-0.004808624750111563,-2.6598163910950857e-05
-0.00684586255675218,-0.0048189519130421975,-1.0327162930634341e-05
-0.00666963790843178,-0.004813673912793919,5.2780002482788815e-06
-0.006474649305577396,-0.004793527770245732,2.014614254818633e-05
-0.006263227530331622,-0.004759311660453305,3.4216109792426994e-05
-0.006039626621409777,-0.004711874968130936,4.743669232236923e-05
-0.0058062320387984034,-0.004652108360134788,5.976660799614838e-05
-0.005563758877932368,-0.004580934008458248,7.117435167653969e-05
-0.0053167905353784795,-0.004499296109083413,8.163789937483488e-05
-0.005066863379329545,-0.004408151624838003,9.114448424540986e-05
-0.004816319628291793,-0.0043084617818793846,9.968984295861873e-05
-0.004566981219200628,-0.004201183851191022,0.00010727793068836255
-0.00432100269307667,-0.0040872635859037065,0.00011392026528731555
-0.004080982539834133,-0.003967628367219204,0.00011963521868450268
-0.0038447543463969586,-0.003843181020608905,0.0001244473466102988
-0.0036160308410695535,-0.003714794376083354,0.00012838664452555085
-0.0033949143890702332,-0.0035833064831779517,0.0001314878929054024
-0.0031823546487020488,-0.003449516694107977,0.00013378978906997477
-0.002978144858232931,-0.0033141824740757107,0.00013533422003226625
-0.0027836131115316076,-0.0031780167703208267,0.00013616570375488395
-0.0026003469855105377,-0.0030416862464398547,0.00013633052388097207
-0.0024243365999563754,-0.0029058101102831272,0.00013587613615672744
-0.002256783120486744,-0.0027709595868704506,0.00013485052341267664
-0.0020986734085424175,-0.0026376578349631293,0.0001333017519073213
-0.001948968862344691,-0.002506380684195033,0.00013127715076809631
-0.0018067037768173533,-0.002377557493214704,0.0001288231909803289
-0.001672759006555738,-0.00225157261229415,0.00012598488092055394
-0.001549438496897551,-0.002128767159661943,0.00012280545263220703
-0.001428489438155725,-0.0020094410972353346,0.00011932606242660848
-0.0013150558998462902,-0.001893855530559666,0.00011558556667566871
-0.0012075035405949702,-0.001782235156275772,0.00011162037428389402
-0.0011057874141056911,-0.0016747710036807608,0.0001074641525950111
-0.0010086677719707976,-0.0015716230398553268,0.00010314796382543401
-0.0009187471732533675,-0.0014729229476566803,9.870009219864646e-05
-0.0008343974587914083,-0.0013787768855576137,9.414606209906659e-05
-0.0007515004950769677,-0.001289268193581597,8.950869197601671e-05
-0.000674708738452795,-0.0012044600543504734,8.480813923112361e-05
-0.0006022226026794059,-0.0011243979827534395,8.006207159703396e-05
-0.0005342282456115011,-0.0010491123708767506,7.528561187668888e-05
-0.0004717137596964571,-0.0009786207004377778,7.049167043897278e-05
-0.00041257725900591125,-0.0009129297313408391,6.569096909693874e-05
-0.0003618304286489432,-0.000852037495785798,6.0892235555041075e-05
-0.00031097355933736026,-0.0007959351390267854,5.610235675901256e-05
-0.0002659193933847587,-0.0007446086088435749,5.132653018321057e-05
-0.00022509471686966986,-0.0006980401175038836,4.656849133969124e-05
-0.00018868869265946386,-0.0006562095693953767,4.18305481085069e-05
-0.000155437157959043,-0.0006190957106659358,3.711385872944093e-05
-0.0001273470679095945,-0.0005866771800308305,3.241853063510529e-05
-0.00010423506964582496,-0.0005589334231915797,2.774375683925077e-05
-8.094697928302808e-05,-0.0005358454613041621,2.3087961887417567e-05
-6.136051650638963e-05,-0.0005173965465241899,1.844891477997227e-05
-4.3819532186059607e-05,-0.0005035726422850896,1.382390423910031e-05
-2.8107518992209757e-05,-0.0004943628992710185,9.2097430140711e-06
-1.2567681662301045e-05,-0.0004897599056660801,4.6029936049383786e-06
