,Date_reported,Indicator,SmoothedCases,CutDays
253,2020-09-12,0.0111278626079896,0.009444696678113136,0
254,2020-09-13,0.0053472673124062,0.009977435867386896,0
255,2020-09-14,0.0026086344587265,0.010542736567528604,0
256,2020-09-15,0.0149411488599487,0.011144220850338863,0
257,2020-09-16,0.0141091591322485,0.011786676055110317,0
258,2020-09-17,0.0168391254262647,0.012476149882372025,0
259,2020-09-18,0.0151664794112008,0.01322000482003046,0
260,2020-09-19,0.0148111504649955,0.014026924898592677,0
261,2020-09-20,0.0077479043392077,0.01490686950569343,0
262,2020-09-21,0.0039952840048934,0.015870970994665775,0
263,2020-09-22,0.0190837643791224,0.016931374950188996,0
264,2020-09-23,0.0179744447421889,0.018101024077538004,0
265,2020-09-24,0.0181651090547868,0.01939338862762034,0
266,2020-09-25,0.0155564745960603,0.020822147954989968,0
267,2020-09-26,0.0140658263339308,0.022400829168144315,0
268,2020-09-27,0.0093425513172997,0.024142409853947316,0
269,2020-09-28,0.0048446068519207,0.02605889256884769,0
270,2020-09-29,0.0241883680209495,0.02816085925467524,0
271,2020-09-30,0.0260690114679384,0.030457014049547846,0
272,2020-10-01,0.0283743163384409,0.03295372323194628,0
273,2020-10-02,0.0296656337283089,0.03565456136454223,0
274,2020-10-03,0.0325169318576146,0.03855987318484747,0
275,2020-10-04,0.0149758150986029,0.04166636148488311,0
276,2020-10-05,0.0090738879677298,0.044966712155344854,0
277,2020-10-06,0.0460454314924058,0.04844926871688486,0
278,2020-10-07,0.0499020505426826,0.05209776994410462,0
279,2020-10-08,0.0598339279171033,0.055891165471884593,0
280,2020-10-09,0.057883951992806,0.05980352536809592,0
281,2020-10-10,0.0689164824444967,0.06380406032085233,0
282,2020-10-11,0.0378728657296844,0.06785726904393402,0
283,2020-10-12,0.0211377390193822,0.07192322845516995,0
284,2020-10-13,0.0855562769984999,0.07595803984519424,0
285,2020-10-14,0.1107499659404205,0.0799144403921633,0
286,2020-10-15,0.1086179922631888,0.08374258384643776,0
287,2020-10-16,0.1042327130734359,0.08739098699684576,0
288,2020-10-17,0.1190611966577586,0.09080762979891145,0
289,2020-10-18,0.0704071307066262,0.0939411871569871,0
290,2020-10-19,0.0376042023801146,0.09674235987529507,0
291,2020-10-20,0.13713964011591,0.09916526198541693,0
292,2020-10-21,0.1698645694054497,0.10116881242068963,0
293,2020-10-22,0.1527741137489422,0.10271807181105203,0
294,2020-10-23,0.1535281044396705,0.10378546095689119,0
295,2020-10-24,0.1634773149334183,0.10435179711097088,0
296,2020-10-25,0.1001160972332528,0.10440708810865156,0
297,2020-10-26,0.0422928111580915,0.10395103284919545,0
298,2020-10-27,0.1719878765230178,0.10299318944548007,0
299,2020-10-28,0.1923196254936905,0.10155278889162363,0
300,2020-10-29,0.1558420758698366,0.09965819130371302,0
301,2020-10-30,0.1306397203682525,0.09734600228960409,0
302,2020-10-31,0.1333610201026051,0.0946598872075413,0
303,2020-11-01,0.054677324917295,0.09164913932765434,0
304,2020-11-02,0.0230703818243524,0.08836707267099735,0
305,2020-11-03,0.1199711854224306,0.0848693202952264,0
306,2020-11-04,0.1047093738549308,0.08121212316157296,0
307,2020-11-05,0.0798450141802249,0.07745069309658674,0
308,2020-11-06,0.0662471820681254,0.07363772594086401,0
309,2020-11-07,0.0575286230466007,0.06982212846637552,0
310,2020-11-08,0.0263810076158259,0.06604800620074718,0
311,2020-11-09,0.0125578449524743,0.062353940398021446,0
312,2020-11-10,0.0746450783820989,0.058772562681357395,0
313,2020-11-11,0.0664031801420691,0.05533041698794274,0
314,2020-11-12,0.0173504524464137,0.05204808183656699,0
315,2020-11-13,0.0560466413441348,0.048940512777404126,0
316,2020-11-14,0.0493733904032064,0.046017555937353745,0
317,2020-11-15,0.0204530808059623,0.04328457916464222,0
318,2020-11-16,0.0091258873257111,0.04074316728583443,0
319,2020-11-17,0.0505260428384577,0.0383918319112607,0
320,2020-11-18,0.0418074838169331,0.03622669325527953,0
321,2020-11-19,0.031901606121503,0.034242100581681596,0
322,2020-11-20,0.0260603449082748,0.03243116808042841,0
323,2020-11-21,0.0266496709653958,0.03078621321613555,0
324,2020-11-22,0.0109025320567375,0.029299093992219503,0
325,2020-11-23,0.0050699374031728,0.02796144949230508,0
326,2020-11-24,0.0341809113130149,0.026764854087817133,0
327,2020-11-25,0.0248296934360517,0.025700899687316547,0
328,2020-11-26,0.0231310477419972,0.02476122242696069,0
329,2020-11-27,0.0209037419084665,0.023937490519891705,0
330,2020-11-28,0.023607708523492,0.02322136896992698,0
331,2020-11-29,0.0086752262232068,0.022604474936767063,0
332,2020-11-30,0.0048186071729301,0.022078335130133783,0
333,2020-12-01,0.0284783150544034,0.021634354062463366,0
334,2020-12-02,0.0232437130176232,0.02126379956485491,0
335,2020-12-03,0.0225157220058856,0.020957809823481454,0
336,2020-12-04,0.0204617473656258,0.020707424376418742,0
337,2020-12-05,0.022091060582372,0.020503639994125997,0
338,2020-12-06,0.0094812162719164,0.020337491067419406,0
339,2020-12-07,0.0051652695594718,0.020200152941128945,0
340,2020-12-08,0.0290069751938796,0.020083065467356952,0
341,2020-12-09,0.0234863766882024,0.019978072853546698,0
342,2020-12-10,0.0238243725150806,0.019877574643894877,0
343,2020-12-11,0.0231223811823336,0.019774681451281105,0
344,2020-12-12,0.0250030246293225,0.019663367954355238,0
345,2020-12-13,0.013701830828062,0.01953861482852146,0
346,2020-12-14,0.0063699213527043,0.019396530839934263,0
347,2020-12-15,0.0329762595197824,0.019234446434461056,0
348,2020-12-16,0.0277329909233387,0.019050970897223452,0
349,2020-12-17,0.0238590387537348,0.018846006583395927,0
350,2020-12-18,0.0236857075604639,0.01862071579754088,0
