,Date_reported,New_cases,NormalizedCases,SmoothedCases
0,2020-01-03,0,0.0,0.07557332387750985
1,2020-01-04,0,0.0,0.09091409025901771
2,2020-01-05,0,0.0,0.10984155213784529
3,2020-01-06,0,0.0,0.13323973859788493
4,2020-01-07,0,0.0,0.16220793896958716
5,2020-01-08,0,0.0,0.19811033532936795
6,2020-01-09,0,0.0,0.2426360485200693
7,2020-01-10,0,0.0,0.2978714637193049
8,2020-01-11,0,0.0,0.36638694414426776
9,2020-01-12,0,0.0,0.45134028988909486
10,2020-01-13,0,0.0,0.5565995451864729
11,2020-01-14,0,0.0,0.6868879912581183
12,2020-01-15,0,0.0,0.8479543705519791
13,2020-01-16,0,0.0,1.046771556191817
14,2020-01-17,0,0.0,1.2917669900733988
15,2020-01-18,0,0.0,1.593088244238373
16,2020-01-19,0,0.0,1.9629069912255506
17,2020-01-20,0,0.0,2.415764477240844
18,2020-01-21,0,0.0,2.968961254132826
19,2020-01-22,0,0.0,3.642993419921472
20,2020-01-23,0,0.0,4.462036922327871
21,2020-01-24,0,0.0,5.4544805774894956
22,2020-01-25,0,0.0,6.653507332704994
23,2020-01-26,0,0.0,8.097721948231017
24,2020-01-27,0,0.0,9.831821684947425
25,2020-01-28,0,0.0,11.907304764368318
26,2020-01-29,2,8.767200150795842e-06,14.383209323960767
27,2020-01-30,0,0.0,17.32687334020963
28,2020-01-31,1,4.383600075397921e-06,20.814703558265457
29,2020-02-01,0,0.0,24.93293888270401
30,2020-02-02,0,0.0,29.778390990595714
31,2020-02-03,0,0.0,35.459142177827275
32,2020-02-04,0,0.0,42.09517770620491
33,2020-02-05,0,0.0,49.818927259064715
34,2020-02-06,0,0.0,58.77568762784115
35,2020-02-07,0,0.0,69.12389654712314
36,2020-02-08,0,0.0,81.03522579189439
37,2020-02-09,0,0.0,94.69446038252171
38,2020-02-10,0,0.0,110.29913015673624
39,2020-02-11,0,0.0,128.05886021706175
40,2020-02-12,0,0.0,148.1944080026042
41,2020-02-13,0,0.0,170.93635711637552
42,2020-02-14,0,0.0,196.52344170005378
43,2020-02-15,0,0.0,225.20048020019894
44,2020-02-16,0,0.0,257.2159038920147
45,2020-02-17,0,0.0,292.81887355212007
46,2020-02-18,0,0.0,332.25598717824465
47,2020-02-19,0,0.0,375.7675925541678
48,2020-02-20,0,0.0,423.5837305932181
49,2020-02-21,0,0.0,475.9197485267095
50,2020-02-22,14,6.13704010555709e-05,532.9716358195955
51,2020-02-23,62,0.00027178320467467114,594.911149802611
52,2020-02-24,53,0.00023233080399608983,661.8808119464175
53,2020-02-25,97,0.0004252092073135984,733.9888689478606
54,2020-02-26,93,0.00040767480701200666,811.3043247868386
55,2020-02-27,78,0.00034192080588103785,893.852160056154
56,2020-02-28,250,0.0010959000188494803,981.6088625777058
57,2020-02-29,238,0.0010432968179447052,1074.4983980346392
58,2020-03-01,240,0.0010520640180955011,1172.3887505643509
59,2020-03-02,566,0.0024811176426752235,1275.0891605500296
60,2020-03-03,342,0.001499191225786089,1382.3481799109309
61,2020-03-04,466,0.0020427576351354313,1493.8526538559984
62,2020-03-05,587,0.0025731732442585797,1609.2277223258716
63,2020-03-06,769,0.0033709884579810013,1728.0379143776393
64,2020-03-07,778,0.003410440858659583,1849.7893849252039
65,2020-03-08,1247,0.005466349294021208,1973.9333160846465
66,2020-03-09,1492,0.006540331312493698,2099.870475616899
67,2020-03-10,1797,0.007877329335490065,2226.9568934990916
68,2020-03-11,977,0.004282777273663769,2354.51058551424
69,2020-03-12,2313,0.010139266974395392,2481.819221046153
70,2020-03-13,2651,0.01162092379987989,2608.148602174724
71,2020-03-14,2547,0.011165029392038506,2732.7517938606275
72,2020-03-15,3497,0.01532944946366653,2854.8787216118817
73,2020-03-16,3590,0.015737124270678537,2973.7860345571344
74,2020-03-17,3233,0.014172179043761479,3088.7470191755297
75,2020-03-18,3526,0.015456573865853071,3199.0613427118756
76,2020-03-19,4207,0.018441805517199057,3304.0644059596175
77,2020-03-20,5322,0.023329519601267737,3403.136092775348
78,2020-03-21,5986,0.026240230051331956,3495.7087182665286
79,2020-03-22,6557,0.02874326569438417,3581.273998652097
80,2020-03-23,5560,0.02437281641921244,3659.3888926446016
81,2020-03-24,4789,0.020993060761080644,3729.6801959060886
82,2020-03-25,5249,0.02300951679576369,3791.847805544683
83,2020-03-26,5210,0.02283855639282317,3845.666609443101
84,2020-03-27,6153,0.02697229126392341,3890.986994043292
85,2020-03-28,5959,0.026121872849296214,3927.7340026161714
86,2020-03-29,5974,0.026187626850427182,3955.9052126140514
87,2020-03-30,5217,0.022869241593350957,3975.5674341210893
88,2020-03-31,4050,0.01775358030536158,3986.8523605199703
89,2020-04-01,4053,0.017766731105587776,3989.9513263188865
90,2020-04-02,4782,0.02096237556055286,3985.1093449102896
91,2020-04-03,4668,0.020462645151957497,3972.6186104082585
92,2020-04-04,4585,0.02009880634569947,3952.811652461687
93,2020-04-05,4805,0.02106319836228701,3926.054331172183
94,2020-04-06,4316,0.01891961792541743,3892.7388513297797
95,2020-04-07,3599,0.01577657667135712,3853.2769617243453
96,2020-04-08,3039,0.013321760629134283,3808.0934871040545
97,2020-04-09,3836,0.016815489889226425,3757.6203183957878
98,2020-04-10,4204,0.018428654716972862,3702.2909621407293
99,2020-04-11,3951,0.017319603897897187,3642.53572384516
100,2020-04-12,4694,0.020576618753917843,3578.7775732127557
101,2020-04-13,4092,0.017937691508528295,3511.428713068078
102,2020-04-14,3153,0.013821491037729646,3440.8878491633504
103,2020-04-15,2972,0.013028059424082621,3367.5381358103004
104,2020-04-16,2667,0.011691061401086255,3291.7457530646643
105,2020-04-17,3786,0.01659630988545653,3213.8590555027627
106,2020-04-18,3493,0.015311915063364939,3134.2082207715566
107,2020-04-19,3491,0.015303147863214144,3053.1053181846632
108,2020-04-20,3047,0.013356829429737467,2970.844713620627
109,2020-04-21,2256,0.00988940177009771,2887.703726642162
110,2020-04-22,2729,0.011962844605760928,2803.943458746598
111,2020-04-23,3370,0.014772732254090995,2719.809717521489
112,2020-04-24,2646,0.0115990057995029,2635.533969679823
113,2020-04-25,3021,0.01324285582777712,2551.334265903998
114,2020-04-26,2357,0.0103321453777129,2467.416091536026
115,2020-04-27,2324,0.01018748657522477,2383.9731088232093
116,2020-04-28,1739,0.007623080531116985,2301.187768108244
117,2020-04-29,2091,0.009166107757657053,2219.2317765404505
118,2020-04-30,2086,0.009144189757280064,2138.266423152779
119,2020-05-01,1872,0.008206099341144909,2058.4427681524944
120,2020-05-02,1965,0.008613774148156915,1979.9017117574472
121,2020-05-03,1900,0.00832884014325605,1902.773963711832
122,2020-05-04,1389,0.006088820504727713,1827.1799386625712
123,2020-05-05,1221,0.005352375692060862,1753.2296048811174
124,2020-05-06,1075,0.004712370081052766,1681.0223144618599
125,2020-05-07,1444,0.006329918508874598,1610.6466422675219
126,2020-05-08,1401,0.006141423705632487,1542.1802587249285
127,2020-05-09,1327,0.005817037300053041,1475.6898583393177
128,2020-05-10,1083,0.004747438881655948,1411.2311617528806
129,2020-05-11,802,0.003515647260469133,1348.8490045938224
130,2020-05-12,744,0.0032613984560960533,1288.5775215126862
131,2020-05-13,1402,0.006145807305707886,1230.4404289351821
132,2020-05-14,888,0.0038926368669533543,1174.4514054030328
133,2020-05-15,992,0.004348531274794738,1120.6145641222581
134,2020-05-16,789,0.00345866045948896,1068.9250086503691
135,2020-05-17,875,0.0038356500659731813,1019.3694596477864
136,2020-05-18,675,0.002958930050893597,971.9269383702942
137,2020-05-19,451,0.0019770036340044624,926.5694911229452
138,2020-05-20,813,0.00356386686129851,883.2629382272673
139,2020-05-21,665,0.0029150940501396177,841.9676311336713
140,2020-05-22,642,0.0028142712484054656,802.639202070453
